,RAJ2000,DEJ2000,Use,F24,LIR,zpk,FU,FV,FJ,irAGN,radAGN,xAGN
3295,150.0359497,2.2118368,1,0.05578,69491800000.0,0.9609,1.40478,4.84633,17.2279,0,,
3296,150.1925812,2.2132053,1,0.006837,52981700000.0,1.9914,0.452377,0.655091,0.603007,0,,
3297,150.2000122,2.2134283,1,0.00341,112218000000.0,2.893,0.267897,0.393853,0.349271,0,,
3298,150.1005859,2.2120342,1,0.08795,82714500000.0,0.8284,1.95732,5.68744,15.0324,0,,
3300,150.1864929,2.2130394,1,0.004838,41631600000.0,2.11,0.362674,0.584458,0.540373,0,,
3307,150.1838379,2.2136164,1,0.0006918,592542000.0,0.7849,0.059303,0.125245,0.196924,0,,
3309,150.1100006,2.2121725,1,0.002131,15655200000.0,1.9347,0.438947,1.97526,5.00499,0,,
3313,150.1525879,2.2130706,1,0.0132,149203000000.0,2.3408,0.537247,1.04077,1.90465,0,,
3316,150.0674896,2.213603,1,0.0166,23325800000.0,1.0046,0.149603,0.294933,0.429844,0,,
3320,150.0696411,2.2126324,1,0.03826,272068000000.0,1.6345,0.727282,1.45606,3.66774,0,,
3322,150.0970612,2.2132227,1,0.01229,56148300000.0,1.3569,0.278933,0.614789,0.908828,0,,
3323,150.0736542,2.2136385,1,0.02448,160465000000.0,1.5417,0.159148,0.229773,0.26694,0,,
3326,150.072998,2.212774,1,0.02647,484882000.0,0.1713,0.552746,1.78926,3.50713,0,,
3328,150.1696625,2.2128317,1,0.007272,4961630000.0,0.705,0.28429,0.569935,0.765986,0,,
3330,150.1569519,2.2128985,1,0.002807,25161800000.0,2.1548,0.901788,1.27832,1.43038,0,,
3331,150.0708466,2.2107279,1,0.06134,1322160000.0,0.1853,10.3542,19.0607,31.0621,0,,
3336,150.1187286,2.2134304,1,0.0001535,142059000.0,0.8168,0.334304,0.799549,1.11613,0,,
3338,150.0329437,2.2135456,1,0.00155,1711700000.0,0.9138,0.343558,0.437643,0.742447,0,,
3340,150.0792999,2.2136557,1,0.009153,64392000000.0,1.8683,0.275135,0.385665,0.411309,0,,
3342,150.2016754,2.2137799,1,0.01363,557181000000.0,3.0129,0.275373,0.445268,2.45723,0,,
3345,150.1458588,2.2136588,1,0.00396,28281800000.0,1.7137,0.186266,0.327117,0.304461,0,,
3351,150.0572357,2.2140448,1,0.01984,41768500000.0,1.1313,0.108187,0.235294,0.27692,0,,
3352,150.0852051,2.212033,1,0.01047,1975710000.0,0.4279,3.03652,5.09507,7.32437,0,,
3353,150.0645294,2.2121532,1,0.6557,4880060000000.0,1.954,2.55671,8.76768,43.0044,0,,
3354,150.166275,2.2129314,1,0.03004,39695200000.0,0.9833,0.64572,1.22172,1.93854,0,,
3356,150.0532837,2.2133567,1,0.008767,8361720000.0,0.8388,0.139197,0.612905,1.60263,0,,
3358,150.1194763,2.2139487,1,0.007373,60633700000.0,2.0488,0.197379,0.334451,0.445929,0,,
3359,150.1833649,2.2141852,1,0.01048,1558920000.0,0.3879,0.076958,0.144935,0.203516,0,,
3363,150.1724396,2.2129655,1,0.01397,8123220000.0,0.6546,1.31113,2.55757,3.82873,0,,
3366,150.0800323,2.2141242,1,0.006207,16703900000.0,1.2176,0.0756045,0.149099,0.168817,0,,
3368,150.1931152,2.21281,1,0.05736,34253100000.0,0.6578,2.49767,4.56411,7.12098,0,,
3370,150.0652466,2.2139516,1,0.005094,36650100000.0,1.9076,0.311575,0.612571,0.791271,0,,
3371,150.1900787,2.2138262,1,0.001792,4092970000.0,1.1673,0.221328,0.357105,0.484615,0,,
3372,150.0390778,2.2138498,1,0.002879,3026820000.0,0.8965,0.291426,0.48329,0.601388,0,,
3373,150.1061249,2.2140443,1,0.02508,34151700000.0,0.9914,0.117383,0.226784,0.309847,0,,
3374,150.1673889,2.2135861,1,0.007735,60695200.0,0.1219,0.177923,0.292171,0.513091,0,,
3375,150.1656494,2.213659,1,0.01876,151951000000.0,2.0336,0.560229,0.843045,1.15516,0,,
3376,150.2086029,2.21347,1,0.01893,808213000000.0,3.032,0.904435,1.57957,2.65645,0,,
3378,150.1653137,2.2133896,1,0.0193,4766330000.0,0.4674,1.17163,1.68711,2.00235,0,,
3383,150.1872406,2.2138302,1,0.002656,1671440000.0,0.6775,0.298104,0.525011,0.616521,0,,
3386,150.1297455,2.2140727,1,0.003782,27063200000.0,1.688,0.225827,0.289495,0.391162,0,,
3388,150.0637207,2.211195,1,0.6041,4346360000000.0,1.906,1.59583,6.57538,21.4002,0,,
3389,150.0950775,2.2131152,1,0.02535,21712800000.0,0.7864,1.50811,7.11379,19.3196,0,,
3391,150.214798,2.213994,1,0.007219,1308810000000.0,3.7575,0.301917,0.40102,0.504584,0,,
3394,150.1686249,2.2129054,1,0.02004,21068900000.0,0.8925,0.923761,4.91633,14.3715,0,,
3395,150.0508881,2.2134309,1,0.008165,402715000000.0,3.1052,1.12756,1.2502,1.70859,0,,
3400,150.0759888,2.2118187,1,0.5704,4908370000000.0,1.8366,2.12066,7.62751,45.4374,0,,
3401,150.1890717,2.2135468,1,0.006991,9519710000.0,0.9888,1.39329,2.11781,3.26698,0,,
3402,150.1004028,2.2140937,1,0.002721,30018300000.0,2.3204,0.247669,0.357483,0.295851,0,,
3404,150.2154236,2.2144055,1,0.002829,33829000000.0,2.3703,0.21842,0.30355,0.202735,0,,
3408,150.1234436,2.214257,1,0.003239,3282320000.0,0.874,0.235807,0.383105,0.519819,0,,
3409,150.1212616,2.2142434,1,0.03191,50953100000.0,1.0444,0.209191,0.302519,0.482291,0,,
3410,150.0429535,2.2139747,1,0.001064,5738750000.0,1.4124,0.655098,0.841865,0.782473,0,,
3411,150.0683136,2.2134559,1,0.01676,5758040000.0,0.5313,0.631451,1.28613,1.79444,0,,
3415,150.0947266,2.2143364,1,0.003005,73184800000.0,2.7391,0.354122,0.639631,0.663674,0,,
3418,150.035965,2.2142105,1,0.01155,226359000000.0,2.6283,0.599696,1.12536,0.806189,0,,
3420,150.0740356,2.2146871,1,0.009197,76763400000.0,2.0758,0.230194,0.338238,0.82467,0,,
3424,150.1218262,2.2132337,1,0.1287,1107480000000.0,2.1013,0.465927,2.09812,7.14207,0,,
3425,150.1963196,2.2144885,1,0.005415,38959600000.0,1.9072,0.229393,0.376817,0.953871,0,,
3428,150.1483917,2.2131219,1,0.06589,708363000000.0,2.2796,1.90547,4.16124,7.26134,0,,
3430,150.0530701,2.2143376,1,0.01211,3497040000000.0,4.4033,0.595964,0.794996,2.82674,0,,
3431,150.1466522,2.2139456,1,0.02317,161307000000.0,1.8025,0.573511,1.12999,1.93578,0,,
3434,150.0410461,2.2113264,1,0.05647,2640360000.0,0.2543,8.89214,18.4291,33.0782,0,,
3435,150.1090851,2.2120104,1,0.007658,18052000000.0,1.1745,0.774907,1.69815,2.91386,0,,
3436,150.032196,2.2140777,1,0.01805,2282150000000.0,3.5323,1.54303,1.94336,1.91593,0,,
3437,150.2097931,2.2142961,1,0.008056,91059100000.0,2.346,0.386344,0.545311,0.760133,0,,
3438,150.2108002,2.2143664,1,0.0004229,7422580000.0,2.5647,0.326645,0.61484,0.638037,0,,
3441,150.0429688,2.214529,1,0.004972,70433100.0,0.1576,0.169019,0.261952,0.355244,0,,
3443,150.0942535,2.2142639,1,0.003387,21014700000.0,1.5024,0.234829,0.362707,0.58473,0,,
3444,150.2094269,2.2131853,1,0.1221,222473000000.0,1.0803,1.53632,4.12493,12.9662,0,,
3447,150.1688385,2.2145762,1,0.005366,56480100000.0,2.295,0.24627,0.379874,0.367878,0,,
3449,150.105896,2.2144005,1,0.006553,45760100000.0,1.7742,0.468356,0.732746,0.802435,0,,
3451,150.0786743,2.2145677,1,0.01125,1307010000.0,0.3559,0.146767,0.279029,0.33857,0,,
3453,150.1783905,2.2143168,1,0.00207,14796200000.0,1.7038,0.620787,0.894864,1.02615,0,,
3457,150.0655518,2.2144892,1,0.009417,22198500000.0,1.1803,0.231293,0.46153,0.593444,0,,
3461,150.1284485,2.2136929,1,0.02152,82287300000.0,1.3068,1.56091,3.27309,7.19508,0,,
3466,150.0583038,2.2144918,1,0.001596,9902430000.0,1.509,0.280391,0.523119,0.604536,0,,
3469,150.2052002,2.2136118,1,0.001984,340770000.0,0.4131,0.876278,2.42543,4.8183,0,,
3471,150.0401306,2.2148333,1,0.000214,3494590000.0,2.5266,0.106612,0.420804,0.626426,0,,
3472,150.1393433,2.2147312,1,0.02382,7903920000000.0,5.2294,0.487676,0.338132,1.18808,0,,
3475,150.1278076,2.2132654,1,0.09287,112479000000.0,0.9537,1.24823,4.02911,11.8188,0,,
3476,150.2103271,2.215003,1,0.007861,17478800000.0,1.1535,0.132732,0.223875,0.323993,0,,
3478,150.0927429,2.2134888,1,0.00303,2889930000.0,0.8409,1.20002,2.86979,5.25643,0,,
3480,150.0979614,2.2151675,1,0.02036,5482990000000.0,4.1567,0.0963932,0.769192,1.98661,0,,
3483,150.1579895,2.2138546,1,0.0368,45846100000.0,0.961,1.36261,3.06988,6.51369,0,,
3484,150.0563354,2.2139542,1,0.1062,406083000000.0,1.308,1.25048,3.46687,13.7029,0,,
3485,150.1888885,2.2143619,1,0.009847,1203850000.0,0.3639,1.06519,1.7951,2.58403,0,,
3486,150.0701599,2.2150049,1,0.004826,8502520000.0,1.0674,0.211944,0.362694,0.327647,0,,
3489,150.0653839,2.2148154,1,0.008088,8503270000.0,0.8918,0.181097,0.362808,0.629748,0,,
3490,150.2014923,2.2140999,1,0.02233,710429000000.0,2.8911,0.904707,2.32924,5.84145,0,,
3494,150.1974335,2.2149231,1,0.004757,480545000000.0,3.3984,0.435901,0.666884,0.926426,0,,
3505,150.0605164,2.2150817,1,0.02744,27807000000.0,0.8783,0.0565149,0.129261,0.410057,0,,
3507,150.1748505,2.2111616,1,0.08608,22173300000.0,0.469,7.79216,29.9803,92.777,0,,
3508,150.0483398,2.2141137,1,0.02286,1293080000.0,0.2698,18.7433,105.744,361.358,0,,
3511,150.1835785,2.2148888,1,0.004331,30303700000.0,1.855,0.393853,0.648069,0.701136,0,,
3512,150.0975037,2.2142601,1,0.01035,657322000.0,0.2848,0.626578,1.28693,1.90263,0,,
3514,150.0862427,2.2148199,1,0.1003,912961000000.0,2.1703,0.42043,0.641791,0.871765,0,,
3515,150.1823273,2.214021,1,0.2348,1676910000000.0,1.7066,0.56329,2.51855,12.5187,0,,
3516,150.1183777,2.2144179,1,0.007483,5523350000.0,0.7337,0.184154,0.882149,3.72376,0,,
3517,150.1009521,2.2145479,1,0.02366,550010000.0,0.1887,0.964132,1.5278,2.129,0,,
3533,150.0519409,2.2152276,1,0.001275,8921090000.0,1.845,0.1779,0.321564,0.995357,0,,
3534,150.1408844,2.2154377,1,0.003348,1999290000.0,0.6619,0.130007,0.247695,0.392004,0,,
3539,150.1749878,2.2146709,1,0.01341,8214850000.0,0.6694,0.728916,1.45302,2.46265,0,,
3540,150.0379028,2.2152059,1,0.01099,570468000000.0,3.1154,0.806621,0.973895,1.11637,0,,
3541,150.1893463,2.2147782,1,0.04761,3079180000000.0,3.2103,0.292568,1.01303,7.88642,0,,
3543,150.2100677,2.2157199,1,0.008446,142883000000.0,2.5568,0.200569,0.341426,0.616147,0,,
3544,150.1880951,2.2130818,1,0.0453,20857800000.0,0.591,1.68458,4.35799,11.7838,0,,
3545,150.1960907,2.2141223,1,0.02637,3063630000.0,0.3535,1.35367,3.19881,6.14067,0,,
3552,150.053421,2.2158215,1,0.009977,11230200000.0,0.922,0.065508,0.22579,0.357444,0,,
3553,150.1411743,2.2159238,1,0.006098,4743550000.0,0.7441,0.170437,0.275723,0.2729,0,,
3554,150.0599976,2.2151439,1,0.004408,32383000000.0,1.9345,0.991838,1.62137,1.88565,0,,
3555,150.1695557,2.2154279,1,0.001586,13844400000.0,2.1173,0.253843,0.391634,0.575664,0,,
3556,150.0543213,2.2157969,1,0.01215,399837000000.0,2.8931,0.282862,0.367682,0.240661,0,,
3559,150.0364227,2.2140596,1,0.002919,211108000000.0,3.2572,3.3258,10.5245,13.9109,0,,
3560,150.1778564,2.2155118,1,0.01495,103915000000.0,1.5949,0.447744,0.7706,1.08442,0,,
3563,150.0575104,2.2151277,1,0.002458,17333900000.0,1.7541,0.283796,0.583234,0.62587,0,,
3568,150.0989075,2.2157223,1,0.003761,30463200000.0,2.0401,0.245096,0.390062,0.438097,0,,
3571,150.1896057,2.2114341,1,0.2059,119726000000.0,0.6543,4.80468,14.7287,41.9678,0,,
3572,150.102417,2.2148664,1,0.03674,269907000000.0,1.9314,1.12705,4.69598,12.6034,0,,
3574,150.1992188,2.2152679,1,0.02407,58417000000.0,1.1929,0.559863,1.41703,3.04944,0,,
3576,150.0829773,2.2161281,1,0.004148,5828630000.0,0.9977,0.118322,0.161369,0.243134,0,,
3578,150.0945129,2.2158065,1,0.01579,110482000000.0,1.8495,0.741812,0.960813,0.943749,0,,
3581,150.0387268,2.2145984,1,0.005098,6174410000.0,0.9531,1.09671,6.05117,16.2936,0,,
3582,150.0352936,2.2154877,1,0.009551,21814700000.0,1.1664,0.100672,0.456952,1.3098,0,,
3587,150.1955261,2.2154543,1,0.005647,26811500000.0,1.3694,0.925976,1.56954,2.19927,0,,
3588,150.0983734,2.2152617,1,0.08864,762759000000.0,2.1071,0.540071,1.40912,4.62776,0,,
3589,150.1770325,2.2155731,1,0.02916,32822800000.0,0.9263,0.162738,0.383864,0.928285,0,,
3591,150.0615845,2.2157197,1,0.004391,51058100000.0,2.3544,0.629585,1.03111,1.41029,0,,
3596,150.0489044,2.2138631,1,0.01884,12184400000.0,0.691,2.38811,14.1326,49.2087,0,,
3597,150.1341553,2.2161732,1,0.019,36738200000.0,1.1008,0.146845,0.352726,0.476874,0,,
3603,150.1862335,2.2162008,1,0.003249,24483600000.0,1.9674,0.174891,0.241105,0.0588201,0,,
3605,150.1746826,2.2148955,1,0.01775,16693400000.0,0.8316,1.46021,2.76283,4.35298,0,,
3607,150.0353546,2.2149293,1,0.00654,43613200000.0,1.5489,0.161892,1.15594,8.67506,0,,
3608,150.1071777,2.2154782,1,0.02127,149997000000.0,1.7499,0.506399,1.39755,3.62741,0,,
3610,150.210556,2.2158191,1,0.03208,25582500000.0,0.7527,0.539381,0.982965,1.11844,0,,
3614,150.0744934,2.215735,1,0.01274,134096000000.0,2.2906,0.984955,2.05719,3.72649,0,,
3615,150.1338806,2.2154953,1,0.01617,116339000000.0,1.9127,0.428029,3.23898,10.0586,0,,
3618,150.1254425,2.2162457,1,0.009372,79516300000.0,2.0908,0.213036,0.443322,0.574622,0,,
3621,150.0599365,2.2159894,1,0.005253,3305750000.0,0.6807,0.276362,0.619339,0.92798,0,,
3622,150.1250916,2.2159207,1,0.007117,55151500000.0,1.998,0.172402,0.30147,0.342142,0,,
3623,150.0381775,2.2148528,1,0.01026,562548000000.0,3.1362,2.73723,3.3968,5.5165,0,,
3624,150.0384674,2.2164431,1,0.02762,1465650000.0,0.2628,0.150056,0.365725,0.511853,0,,
3625,150.1047516,2.2157307,1,0.007454,82233200000.0,2.3958,1.78774,2.29832,2.32866,0,,
3629,150.2121582,2.2152028,1,0.005123,25212700000.0,1.3862,1.63116,3.1008,4.81481,0,,
3634,150.160675,2.2160413,1,0.01158,80578700000.0,1.8288,0.419471,0.776283,1.20018,0,,
3636,150.0441132,2.2165792,1,0.0003602,2714370000.0,1.9592,0.180832,0.298046,0.427325,0,,
3637,150.2103882,2.2164674,1,0.008511,59223300000.0,1.8254,0.17861,0.270851,0.325857,0,,
3640,150.108429,2.214339,1,0.2071,258009000000.0,0.963,2.02238,5.62059,20.1955,0,,
3641,150.1308746,2.2151322,1,0.1847,183304000000.0,0.8626,0.66293,2.95728,14.3914,0,,
3645,150.1703033,2.2160292,1,0.005395,634727000000.0,3.4938,0.440719,0.559783,0.5713,0,,
3647,150.0949707,2.2135975,1,0.1631,117310000000.0,0.7301,5.20763,16.5576,44.9567,0,,
3651,150.1669769,2.2141907,1,3.608e-05,349238.0,0.1332,2.48018,4.10848,5.71554,0,,
3653,150.061676,2.2162323,1,0.00232,26223600000.0,2.3481,0.578913,0.864075,0.793928,0,,
3654,150.1300354,2.2166324,1,0.004387,48397800000.0,2.3263,0.24689,0.410242,0.393969,0,,
3655,150.1335754,2.2164347,1,0.00992,641577000000.0,3.2135,0.478541,0.748554,1.26421,0,,
3656,150.0783997,2.2164853,1,0.001506,12959300000.0,2.1061,0.188225,0.304235,0.394695,0,,
3658,150.0348816,2.2165859,1,0.01044,541918000000.0,3.1186,0.353704,0.788812,1.45241,0,,
3659,150.1844788,2.2162368,1,0.02739,22928200000.0,0.7767,0.212376,0.428559,0.715028,0,,
3660,150.2217407,2.2165661,1,0.002667,22260300000.0,2.0714,0.380266,0.482553,0.440693,0,,
3664,150.1038361,2.2161846,1,0.01498,702834000000.0,3.0784,0.740291,1.49264,2.32528,0,,
3667,150.1194916,2.216547,1,0.02041,96905000000.0,1.3738,0.290283,0.547798,0.730074,0,,
3669,150.1653137,2.2158616,1,0.03841,315874000000.0,2.0518,1.29672,2.26841,3.92386,0,,
3670,150.0831909,2.2167668,1,0.01037,8882130000.0,0.7875,0.13568,0.239099,0.429707,0,,
3671,150.1837311,2.2167983,1,0.00535,1544940000000.0,4.3922,0.244633,0.382209,0.184483,0,,
3679,150.2266846,2.2156942,1,0.1512,1055040000000.0,1.8371,1.71773,3.98667,9.18257,0,,
3684,150.0805969,2.2160966,1,0.01763,28151200000.0,1.0409,1.24867,2.01283,2.67836,0,,
3688,150.0941772,2.2165599,1,0.03257,40576300000.0,0.9564,0.284133,0.891066,2.25778,0,,
3689,150.0835266,2.2168067,1,0.006853,5058330000.0,0.7331,0.129079,0.23428,0.355087,0,,
3693,150.2161102,2.2171593,1,0.002799,188429000.0,0.288,0.020171,0.146178,0.343671,0,,
3695,150.203125,2.2168221,1,0.01037,9597080000.0,0.8234,0.107435,0.220412,0.398282,0,,
3697,150.1951447,2.216599,1,0.01368,10909200000.0,0.7529,0.108754,0.209581,0.521159,0,,
3698,150.0771332,2.2150333,1,0.1436,154420000000.0,0.9036,0.613322,3.09589,18.1542,0,,
3703,150.1637115,2.212822,1,0.4582,273618000000.0,0.6672,3.46008,11.2062,55.0946,0,,
3704,150.082077,2.2164166,1,0.05525,33845700000.0,0.6705,0.48631,1.49159,4.79622,0,,
3705,150.0835724,2.2160883,1,0.011,34971000000.0,1.2645,0.663881,0.853509,1.14182,0,,
3706,150.2260284,2.2155616,1,0.02703,28417800000.0,0.8954,0.812689,2.87939,9.02801,0,,
3707,150.1880951,2.2155852,1,0.02255,18430000000.0,0.7626,1.58254,3.1557,4.72223,0,,
3708,150.1902924,2.2162199,1,0.001554,35193200000.0,2.6854,0.793725,2.16785,3.96601,0,,
3712,150.0775299,2.2160332,1,0.04745,402587000000.0,0.1805,3.23352,5.35881,7.73669,0,,
3718,150.0353851,2.217207,1,0.15097,1067070000000.0,1.8727,0.696863,1.90313,11.0792,0,,
3720,150.0383453,2.2173038,1,0.007605,53501700000.0,1.8576,0.171271,0.397676,0.652154,0,,
3725,150.0379944,2.2169242,1,0.006386,100447000000.0,2.5096,1.33043,1.76632,1.65862,0,,
3726,150.1947327,2.2169602,1,0.01344,3619420000000.0,4.1566,0.393471,0.677896,0.631796,0,,
3727,150.0933838,2.2159188,1,0.03499,26526800000.0,0.7419,1.12188,2.52084,4.27797,0,,
3730,150.0390167,2.2164543,1,0.01683,19454400000.0,0.9327,0.49257,1.39396,2.61067,0,,
3731,150.0747375,2.2165062,1,0.2116,1820850000000.0,2.0998,0.363438,1.32402,10.2978,0,,
3732,150.1483002,2.2171183,1,0.0154,108602000000.0,1.7582,0.219929,0.538278,0.657694,0,,
3733,150.1066589,2.2170446,1,0.0007796,696013000.0,0.8042,0.554613,0.860909,1.04288,0,,
3734,150.1841888,2.2172449,1,0.008417,60100700000.0,1.647,0.229945,0.47337,0.814591,0,,
3738,150.1067352,2.2176034,1,0.0007357,10421900.0,0.1553,0.0752632,0.137906,0.245874,0,,
3740,150.095871,2.2163212,1,0.213,1522050000000.0,1.6598,0.423407,2.75237,13.704,0,,
3741,150.1640015,2.217241,1,0.01037,10160700000.0,0.8529,0.243879,0.48972,0.58733,0,,
3745,150.0354614,2.2169752,1,0.02329,150158000000.0,1.5288,0.808473,2.86975,6.04031,0,,
3746,150.0588684,2.2171984,1,0.005115,35984400000.0,1.8686,0.906755,1.4157,0.956878,0,,
3751,150.0853424,2.2178075,1,0.006796,1405460000.0,0.4411,0.0494153,0.0767449,0.168184,0,,
3754,150.162796,2.2177572,1,0.01695,119923000000.0,1.6178,0.282342,0.324578,0.359258,0,,
3755,150.1812134,2.2158425,1,0.09843,58778400000.0,0.6522,5.83528,13.7449,24.7194,0,,
3757,150.1183624,2.2167156,1,0.05911,366750000000.0,1.5049,1.2744,3.22805,8.46901,0,,
3759,150.0569611,2.2178173,1,0.01404,1188710000000.0,3.3115,0.168997,0.139787,0.0113075,0,,
3761,150.1274872,2.2176106,1,0.005683,1952440000.0,0.529,0.746419,1.19871,1.62207,0,,
3767,150.0580139,2.2178924,1,0.01387,1964900000.0,0.3805,0.049123,0.107921,0.205243,0,,
3770,150.1663513,2.2176239,1,0.0001594,139504000.0,0.7964,0.173815,0.305771,0.591407,0,,
3773,150.1795044,2.2170243,1,0.0192,128039000000.0,1.5535,0.662091,1.27091,2.48935,0,,
3775,150.1837463,2.2179697,1,0.000352,2476350000.0,1.8646,0.239072,0.346483,0.324347,0,,
3776,150.079422,2.2171016,1,0.005659,60838200000.0,2.3485,0.612789,0.963842,0.751524,0,,
3778,150.2164154,2.2175839,1,0.009023,494724000000.0,3.1337,0.581873,0.814591,0.787004,0,,
3779,150.1686554,2.2180884,1,0.007759,6645750000.0,0.7833,0.0811069,0.189053,0.446285,0,,
3781,150.1703796,2.2172861,1,0.004083,10590700000.0,1.2095,0.106261,0.530602,1.06065,0,,
3782,150.1649933,2.2170022,1,0.01629,256228000000.0,2.5162,0.942395,2.4546,3.38119,0,,
3783,150.0768738,2.2166657,1,0.03661,851050000.0,0.1936,0.629127,1.09598,1.58679,0,,
3785,150.2036591,2.2181427,1,0.01437,2428190000000.0,3.7173,0.110277,0.363009,0.584425,0,,
3790,150.0735168,2.2173498,1,0.009896,22602700000.0,1.1688,0.235639,0.449207,0.801669,0,,
3792,150.1265411,2.2174749,1,0.0188,161776000000.0,2.106,0.537029,1.27209,2.99159,0,,
3793,150.1102905,2.2181132,1,0.001748,47232800.0,0.2021,0.0886499,0.188324,0.289028,0,,
3797,150.0553741,2.2178829,1,0.008669,19275400000.0,1.1511,0.291289,0.430658,0.488696,0,,
3798,150.0609436,2.2141974,1,0.01712,19789600000.0,0.9345,2.47048,14.1636,42.9619,0,,
3801,150.1028595,2.2183909,1,0.01904,9892480000.0,0.6193,0.113887,0.148235,0.239073,0,,
3804,150.2137299,2.2154768,1,0.02216,2316060000.0,0.3451,3.33138,8.99428,20.2875,0,,
3809,150.1481171,2.2175107,1,0.0174,122410000000.0,1.861,1.03035,1.83261,2.47013,0,,
3810,150.1674194,2.2182288,1,0.01574,4790430000.0,0.5023,0.0957426,0.155738,0.302286,0,0.0,
3820,150.1411133,2.2170811,1,0.03907,1407250000.0,0.2289,1.43926,3.63408,6.59796,0,,
3821,150.0349426,2.2178514,1,0.005651,326862000000.0,3.1721,0.504936,0.596243,0.835054,0,,
3825,150.1791229,2.2159309,1,0.1649,141240000000.0,0.7839,2.86291,8.33159,22.2986,0,,
3826,150.0937195,2.2168095,1,0.1935,213687000000.0,0.9148,0.922995,2.88148,12.7713,0,,
3827,150.0575256,2.2172503,1,0.01368,45479000000.0,1.272,1.79611,3.61667,6.25594,0,,
3834,150.1877899,2.2161763,1,0.01007,23737800000.0,1.1826,1.70362,8.37559,26.7268,0,,
3835,150.0767517,2.2173433,1,0.01243,31218900000.0,1.1957,0.769584,2.0924,6.50959,0,,
3836,150.1685638,2.2174232,1,0.007589,53755300000.0,1.7344,1.84276,3.08853,4.32974,0,,
3840,150.1913757,2.2171628,1,0.01293,12669100000.0,0.8561,1.19714,2.28348,3.4109,0,,
3842,150.0825653,2.2172706,1,0.01105,6598610000.0,0.6601,0.311258,1.31856,5.86371,0,,
3843,150.0563202,2.2180862,1,0.007979,18808700000.0,1.1729,0.295534,0.502409,0.660134,0,,
3844,150.1723328,2.2178552,1,0.004944,6336260000.0,0.9689,0.0995241,0.549468,1.57805,0,,
3845,150.1794739,2.2184763,1,0.009815,11887400000.0,0.9488,0.00927018,0.0992543,0.275409,0,,
3851,150.1010437,2.2185471,1,0.03813,266793000000.0,1.8514,0.12119,0.21202,0.179426,0,,
3852,150.0361328,2.2180481,1,0.006354,44910500000.0,1.885,0.392346,1.07134,3.83479,0,,
3853,150.1730652,2.2171502,1,0.01096,10738800000.0,0.8558,1.24633,2.72056,4.28795,0,,
3854,150.038147,2.2182715,1,0.01076,7942160000.0,0.7312,0.348045,0.828649,1.15965,0,,
3856,150.0378418,2.2173543,1,0.00715,4157560000.0,0.6555,0.868875,1.9033,3.22585,0,,
3857,150.1844482,2.2180619,1,1.762e-05,165270000.0,2.1893,0.762925,1.20484,1.35451,0,,
3859,150.1402588,2.2180002,1,0.008104,7823890000.0,0.8449,0.41714,0.972828,1.66996,0,,
3861,150.0921783,2.217196,1,0.01253,29536700000.0,1.1771,1.18249,2.02842,2.55674,0,,
3864,150.1738586,2.2158451,1,0.09916,52991000000.0,0.6327,2.25426,10.5301,37.2507,0,,
3869,150.0515289,2.2177417,1,0.006,8977800000.0,1.0161,0.105021,0.339108,0.825792,0,,
3870,150.1013794,2.218369,1,0.004879,34324100000.0,1.8691,0.442356,0.675659,0.797269,0,,
3872,150.2205963,2.2183061,1,0.01657,81548900000.0,1.3864,0.880246,1.31468,1.93016,0,,
3875,150.0854187,2.2180922,1,0.007158,8057120000.0,0.9266,0.0914848,0.390835,0.795072,0,,
3878,150.0355988,2.2187021,1,0.01059,73689900000.0,1.8225,0.0771338,0.245487,0.824086,0,,
3879,150.1273193,2.2173245,1,0.009762,3487960000.0,0.5319,1.62144,2.80223,4.26602,0,,
3881,150.0900726,2.2184291,1,0.002001,1881890000.0,0.8244,0.506853,0.831659,0.753271,0,,
3884,150.074173,2.2169335,1,0.1333,150044000000.0,0.9235,3.22687,9.22748,23.1205,0,,
3885,150.0335693,2.2180417,1,0.03479,40215000000.0,0.9286,1.69756,3.36915,5.3473,0,,
3890,150.0975189,2.2184112,1,0.07731,674847000000.0,2.1139,0.461774,0.892544,1.59353,0,,
3895,150.0787506,2.219008,1,0.001017,132948000000.0,3.5452,0.193791,0.311566,0.504239,0,,
3898,150.0358429,2.2183106,1,0.007247,62361400000.0,2.0967,0.237254,1.75334,6.62777,0,,
3900,150.0388031,2.218308,1,0.06199,79446800000.0,0.966,0.392346,1.78045,7.22758,0,,
3902,150.2000122,2.2184851,1,0.07686,80806300000.0,0.8905,0.559547,1.47157,2.81477,0,,
3903,150.1562958,2.214834,1,0.01539,120763000.0,0.119,14.9932,32.6885,57.5177,0,,
3904,150.11763,2.218857,1,0.05175,369905000000.0,1.7034,0.209835,0.489502,1.42079,0,,
3906,150.1668091,2.2190714,1,0.01532,141411000000.0,2.1789,0.251247,0.339499,0.378701,0,,
3907,150.1359863,2.2189646,1,0.004822,11013600000.0,1.1622,0.307735,0.575232,0.971216,0,,
3908,150.0623474,2.2192299,1,0.003856,3568590000.0,0.8178,0.172643,0.275668,0.427484,0,,
3912,150.047348,2.2189331,1,0.01651,19517300000.0,0.9364,0.290841,0.463023,0.426693,0,,
3918,150.0614166,2.2174027,1,0.02732,99904400000.0,1.2972,1.23219,3.58114,8.91277,0,,
3919,150.2203674,2.2185736,1,0.02436,134384000000.0,1.4277,0.504272,1.55005,3.15951,0,,
