Seq,RAJ2000,DEJ2000,Use,lmass,F24,LIR,SFR,zpk,FU,FV,FJ,irAGN,radAGN,xAGN,l_down,l_up,160_good
23131,53.1010818,-27.742115,1,9.08,-0.005691,-998058000000.0,-107.8,3.7313,0.181952,0.205389,0.199894,0,,,-765431585496.0067,-1255219029783.6414,0
23135,53.1987,-27.7416611,1,8.7,-0.004567,-7803500000.0,-0.6593,1.0604,0.196453,0.333914,0.576434,0,,,-5656666171.750726,-10297295787.106544,0
23144,53.1539497,-27.7419395,1,8.3,-0.002968,-20630200000.0,-2.158,1.587,0.0449803,0.0903149,0.110835,0,,,-14005731548.968132,-28343485465.28131,0
23151,53.1035423,-27.7421856,1,8.41,-0.00057,-3865260000.0,-0.3762,1.5726,0.0398667,0.0915832,0.0972966,0,,,-2621683024.3025403,-5314962181.625683,0
23163,53.1598511,-27.7410717,1,9.23,0.001956,5073600000.0,0.7423,1.2063,0.203919,0.50034,0.996337,0,,,3336791378.049837,7176553069.944088,0
23167,53.1268272,-27.7418232,1,9.1,-0.07826,-18100500000000.0,-1973.0,3.9228,0.0542885,0.0727699,0.488707,0,,,-13926845386948.877,-22694159837348.54,0
23190,53.0257568,-27.7413807,1,9.15,-0.007004,-428454000000.0,-45.86,3.178,0.216395,0.392702,0.282348,0,,,-324774494082.89594,-544824177142.8609,0
23210,53.0169067,-27.7409058,1,9.84,0.007782,70834100000.0,8.173,2.1619,0.26875,0.683393,1.46823,0,,,50943064286.63156,93949777587.00854,0
23215,53.100811,-27.7414818,1,7.69,-0.0003221,-187294000.0,0.002233,0.6537,0.0570432,0.119108,0.135511,0,,,-131364363.19429126,-253559350.17530423,0
23219,53.0821915,-27.7411232,1,7.83,-0.005084,-793635000.0,-0.06571,0.3956,0.132636,0.292826,0.412805,0,,,-498187108.4687213,-1177535429.9241664,0
23228,53.0443726,-27.741478,1,9.06,0.003102,828851000000.0,91.7,4.1265,0.429409,0.429078,0.309239,0,,,639722226280.0231,1036125579971.1754,0
23254,53.1558609,-27.7408848,1,8.08,0.002323,1206950000.0,0.1395,0.6238,0.0325552,0.108875,0.236614,0,,,842048642.191435,1641938617.2346523,0
23259,53.1494293,-27.7400208,1,8.59,0.01108,6080440000.0,0.6971,0.6416,0.103243,0.31051,0.663594,0,,,4255791788.263674,8247527142.179726,0
23263,53.166832,-27.7408943,1,8.38,0.00395,9021900000.0,1.159,1.1627,0.153996,0.232464,0.300755,0,,,6598400163.579055,11806791088.99004,0
23276,53.1551781,-27.7407341,1,7.93,0.001888,2182400000.0,0.3235,0.9282,0.10402,0.155579,0.269233,0,,,1334085351.1562245,3189399611.0589046,0
23283,53.1038589,-27.7406483,1,9.03,0.002463,311409000000.0,34.54,3.531,0.134413,0.174538,0.141253,0,,,237922372306.53568,393055432470.925,0
23289,53.0627823,-27.7407703,1,7.0,-0.01607,-3032450000.0,-0.3239,0.4271,0.0309073,0.056203,0.113468,0,,,-1930532483.2391272,-4445015030.219417,0
23294,53.1721306,-27.7400856,1,9.46,0.005677,48166200000.0,6.163,2.0856,0.37787,0.652687,0.826249,0,,,34505934149.771416,64114130067.8447,0
23303,53.1128349,-27.7404423,1,8.42,-0.007569,-21228100000.0,-2.112,1.2273,0.167937,0.263532,0.351876,0,,,-13992801632.032057,-29965404581.93006,0
23307,53.0429382,-27.7403851,1,9.59,-0.005553,-1759220000000.0,-189.4,4.8302,0.371632,0.590855,0.535867,0,,,-1316558183725.545,-2248047565133.756,0
23309,53.1422615,-27.7402611,1,8.7,0.003021,41191600000.0,4.954,2.4443,0.174381,0.297866,0.1422,0,,,29989780057.50371,54017064724.16448,0
23324,53.1727219,-27.7402687,1,7.78,0.006661,4191810000.0,0.4872,0.6764,0.0539102,0.099471,0.208572,0,,,2951042072.300147,5655464766.895748,0
23326,53.1983452,-27.7401981,1,9.39,-0.002693,-808675000000.0,-87.08,4.5477,0.197655,0.308406,0.329595,0,,,-602767595924.435,-1037318069144.4762,0
23336,53.0927391,-27.7405033,1,7.77,-0.01238,-5700220000.0,-0.6162,0.5937,0.0204026,0.0566794,0.125499,0,,,-3471545911.0417266,-8491499526.664576,0
23337,53.0557594,-27.7399826,1,8.97,-0.001369,-9536410000.0,-0.7488,1.8006,0.175568,0.370637,0.341641,0,,,-7016552764.941521,-12448271275.283848,0
23341,53.1026497,-27.7402477,1,8.29,0.003453,24001300000.0,2.72,1.5875,0.0571532,0.0786569,0.0887911,0,,,16294870535.578665,32974012234.71189,0
23347,53.0962486,-27.7403812,1,7.6,0.003713,3034610000.0,0.3721,0.7683,0.0608875,0.104519,0.164202,0,,,2164198711.582631,4045487758.165011,0
23355,53.1477242,-27.7400169,1,8.46,0.002113,3161680000.0,0.4187,1.0162,0.0690451,0.124665,0.246012,0,,,2281833221.571911,4189053005.96412,0
23356,53.1640816,-27.7400417,1,9.03,0.0009059,118425000000.0,13.42,3.5651,0.110091,0.173192,0.245581,0,,,90540180900.99837,149378522533.00967,0
23375,53.1758461,-27.7395973,1,8.22,0.00563,3739970000.0,0.4491,0.6936,0.0832963,0.180753,0.382031,0,,,2639987821.0584006,5033453397.565659,0
23382,53.1667671,-27.7398453,1,8.1,0.003648,4544750000.0,0.5725,0.9644,0.101727,0.171094,0.214188,0,,,2789247565.305031,6617382173.708363,0
23402,53.1358643,-27.7399139,1,7.3,0.00236,874588000.0,0.1015,0.545,0.0235638,0.0645952,0.0815176,0,,,525713719.44893503,1318092234.5954697,0
23412,53.1352654,-27.7389412,1,9.04,-0.0006458,-73225700000.0,-6.422,3.4659,0.351843,0.316071,0.236437,0,,,-55871463331.59613,-92540527959.001,0
23432,53.1078262,-27.7395573,1,7.98,-0.003049,-2491930000.0,-0.2373,0.7695,0.0767903,0.159231,0.19373,0,,,-1777440140.5634944,-3321570868.4220686,0
23442,53.0995827,-27.7392654,1,8.41,0.00599,5869130000.0,0.7117,0.8553,0.125087,0.263766,0.267362,0,,,3555638307.8795147,8648573775.523737,0
23464,53.0996513,-27.7386608,1,8.37,0.003315,3359340000.0,0.4404,0.8747,0.141351,0.296645,0.465869,0,,,2040319591.328972,4938713239.330086,0
23466,53.0300369,-27.7390327,1,8.73,0.001985,6599110000.0,0.9219,1.2748,0.174724,0.33668,0.444357,0,,,4370990430.916965,9274313798.595024,0
23475,53.1539688,-27.7390785,1,8.14,0.009846,12266300000.0,1.459,0.9618,0.140274,0.219763,0.297758,0,,,7526112879.96386,17864912014.265182,0
23477,53.0546036,-27.7392445,1,8.23,0.0003767,946111000.0,0.2934,1.1955,0.202347,0.337698,0.261775,0,,,693724313.6451161,1235220927.4528112,0
23480,53.0517426,-27.7391071,1,8.63,0.003667,25488800000.0,3.062,1.5913,0.196552,0.332649,0.331678,0,,,17308923349.47439,35009788344.58652,0
23482,53.097271,-27.7388916,1,8.74,-0.002704,-39524600000.0,-3.453,2.4731,0.268074,0.325475,0.24681,0,,,-28807456866.67913,-51778514402.88985,0
23490,53.0686188,-27.738472,1,8.01,0.003959,459951000.0,0.06784,0.3584,0.159003,0.443816,0.79305,0,,,283071554.2453922,694015189.4038191,0
23493,53.0601196,-27.7388821,1,8.95,-0.004632,-39859000000.0,-3.978,2.1065,0.127478,0.198348,0.293164,0,,,-28586008467.51654,-53002942439.87164,0
23494,53.0804939,-27.7388802,1,8.96,-0.01258,-100546000000.0,-10.73,2.0211,0.0973924,0.190279,0.245664,0,,,-71776913388.15324,-134271299018.08424,0
23498,53.1443214,-27.738657,1,8.55,0.006249,43637300000.0,4.803,1.7797,0.0259012,0.0621553,0.0555459,0,,,32068181939.687267,57025025305.73337,0
23500,53.0745087,-27.7387962,1,8.83,-0.003041,-21879300000.0,-2.044,1.9121,0.140895,0.22874,0.235301,0,,,-16194390281.414743,-28402226856.745968,0
23508,53.139328,-27.7386551,1,8.66,0.00728,22151500000.0,2.622,1.2577,0.187748,0.331309,0.427728,0,,,14647358028.358578,31179735104.66354,0
23531,53.0900269,-27.7386246,1,8.31,0.002615,3351400000.0,0.5182,0.9682,0.173666,0.302964,0.270236,0,,,2057678306.017336,4877992534.222611,0
23547,53.1915131,-27.738596,1,8.93,0.001769,12634000000.0,1.547,1.7151,0.0934007,0.170435,0.253688,0,,,9248291036.396296,16569720679.771711,0
23563,53.1902847,-27.7377987,1,9.19,0.00873,96310100000.0,11.18,2.329,0.301824,0.516976,0.412475,0,,,69794830122.70723,126842453003.52928,0
23565,53.1534576,-27.7381916,1,8.51,0.008553,21481500000.0,2.464,1.1983,0.0966674,0.163269,0.245641,0,,,15754366997.925652,28040230616.248253,0
23571,53.151371,-27.7379532,1,9.08,-0.00471,-11102800000.0,-1.081,1.1761,0.163536,0.410601,0.79916,0,,,-8128894817.421201,-14515717428.701933,0
23582,53.0096092,-27.738039,1,8.08,-0.001825,-1245180000.0,-0.0995,0.7036,0.0850245,0.180675,0.261484,0,,,-880269040.907855,-1673519213.305261,0
23590,53.1359329,-27.7380371,1,8.25,0.004337,8877830000.0,1.012,1.1205,0.0473835,0.0943727,0.17894,0,,,6470448612.730652,11656038700.608326,0
23617,53.0579338,-27.7376842,1,9.05,0.001428,10627900000.0,1.741,1.9461,0.271553,0.49599,0.514939,0,,,7879694449.772798,13774841638.24188,0
23623,53.0715561,-27.7378521,1,7.22,0.0004085,16786500.0,0.002925,0.2369,0.0176074,0.0889726,0.183251,0,,,10461639.339889444,25342801.0757243,0
23628,53.0711555,-27.7379131,1,7.54,-0.001504,-1259000000.0,-0.09637,0.7782,0.0584352,0.0913715,0.150588,0,,,-898979220.777599,-1676490877.2570894,0
23635,53.1402664,-27.7368031,1,9.09,0.001676,2676200000.0,0.4534,1.0411,0.156295,0.378494,0.795526,0,,,1936319692.463927,3537573594.084832,0
23638,53.1439972,-27.7371178,1,8.76,-0.0003257,-704299000.0,-0.01959,1.143,0.0826275,0.234548,0.386315,0,,,-514286225.93925565,-923075276.0729072,0
23643,53.0826492,-27.7371559,1,8.12,-0.004513,-2694980000.0,-0.101,0.6672,0.349871,0.550503,0.628597,0,,,-1894460055.836105,-3640948931.515741,0
23661,53.1488533,-27.7374172,1,8.6,-0.001299,-8917550000.0,-0.748,1.5826,0.137099,0.199324,0.235618,0,,,-6052380052.765452,-12254856727.610493,0
23665,53.1460991,-27.7371693,1,9.02,0.002393,261312000000.0,28.88,3.4457,0.145525,0.246628,0.228893,0,,,199297589385.7867,330370587532.2579,0
23676,53.0730019,-27.7371235,1,8.3,0.005795,6399560000.0,0.8731,0.91,0.228373,0.376715,0.480341,0,,,3903738875.00148,9370713546.784756,0
23687,53.168457,-27.7369251,1,8.79,-0.003612,-63396400000.0,-6.17,2.568,0.200377,0.255503,0.231582,0,,,-41867341037.75758,-88674709488.33992,0
23695,53.1885414,-27.7372932,1,8.26,0.001232,3094260000.0,0.452,1.1943,0.101544,0.144148,0.204688,0,,,2268622692.370035,4040137461.87281,0
23714,53.0198517,-27.7367191,1,9.17,-0.006249,-122469000000.0,-11.43,2.6221,0.557082,0.781518,0.621916,0,,,-81061201400.66008,-170947491888.11765,0
23739,53.1607132,-27.7368202,1,8.71,0.005464,958248000000.0,104.9,3.7491,0.105523,0.104078,0.163731,0,,,735133185959.7853,1204789718895.616,0
23747,53.1498299,-27.7365475,1,8.92,-0.00741,-904386000000.0,-98.26,3.5096,0.0843895,0.125812,0.133418,0,,,-690669894698.3118,-1141967226278.3745,0
23749,53.1600952,-27.7365608,1,8.87,0.005639,205081000000.0,23.0,2.9643,0.217754,0.266896,0.191804,0,,,137415580001.22264,283031255657.8545,0
23750,53.0599136,-27.7366524,1,8.77,0.006127,52723600000.0,6.131,2.1094,0.147642,0.196916,0.210626,0,,,37817901291.10137,70100088287.94408,0
23754,53.1386566,-27.7367439,1,8.51,0.0005925,4223660000.0,0.6949,1.8911,0.0967051,0.164567,0.180734,0,,,3122881489.957596,5488324046.098442,0
23785,53.0922394,-27.7357273,1,8.66,0.006737,2220710000.0,0.2824,0.5211,0.169598,0.427103,1.03027,0,,,1325169571.9703956,3368398427.454114,0
23788,53.0818977,-27.736372,1,7.94,0.004481,2063220000.0,0.239,0.591,0.0355972,0.0882356,0.185884,0,,,1255698447.7400353,3075377640.638972,0
23791,53.0616837,-27.7364883,1,8.82,-0.00308,-731870000000.0,-79.43,3.9472,0.0962709,0.0811243,0.133106,0,,,-563333788266.0026,-917267824334.2712,0
23797,53.1624641,-27.7357712,1,9.23,0.004673,32797800000.0,4.182,1.6087,0.362894,0.684772,0.856821,0,,,22296549135.47728,45003531702.53099,0
23839,53.0176811,-27.7353878,1,9.06,0.00585,713989000000.0,78.65,3.4994,0.286379,0.353078,0.386134,0,,,545152548707.7109,901730049442.934,0
23840,53.028759,-27.735815,1,8.56,0.00828,9320050000.0,1.046,0.9198,0.0615036,0.159468,0.310256,0,,,5691776970.29006,13632651716.276098,0
23853,53.0919876,-27.7354813,1,9.02,0.004629,32643900000.0,4.234,1.748,0.351005,0.567749,0.601166,0,,,23944297684.68629,42733101304.50559,0
23859,53.1060905,-27.7357693,1,8.84,-0.001364,-172457000000.0,-18.3,3.5375,0.105552,0.127044,0.12466,0,,,-131777544950.6426,-217645697260.70847,0
23862,53.0543747,-27.7352657,1,8.69,0.004975,29744800000.0,3.642,1.4761,0.24942,0.368517,0.452501,0,,,20041249651.07354,41153109330.36117,0
23879,53.0121231,-27.735424,1,8.84,0.003164,204632000000.0,22.56,3.2137,0.0867041,0.113135,0.168598,0,,,155250577689.8301,259996004100.29584,0
23904,53.030777,-27.7349072,1,9.33,0.003155,398902000000.0,45.08,3.5352,0.341094,0.475178,0.36079,0,,,304794302259.7467,503447675287.48,0
23919,53.0645752,-27.7351151,1,8.82,-0.0005262,-5805080000.0,-0.3664,2.3292,0.0939737,0.18612,0.188518,0,,,-4206910754.765161,-7645354090.237289,0
23931,53.1808052,-27.7344952,1,9.48,0.0002116,1740150000.0,1.391,2.0608,0.595517,0.98876,1.12249,0,,,1244975572.8643382,2319149981.1223574,0
23967,53.0443192,-27.7347164,1,8.78,0.0007838,5600860000.0,0.934,1.6553,0.192104,0.325741,0.453967,0,,,3818243188.033728,7665259289.568757,0
23970,53.0182877,-27.7349186,1,8.15,0.002237,3046140000.0,0.3773,0.9872,0.0541317,0.107331,0.185331,0,,,1873925941.152341,4425631747.068309,0
23971,53.1083679,-27.7346649,1,9.37,0.0007938,103770000000.0,11.96,3.5643,0.172741,0.259136,0.226439,0,,,79334658061.29178,130894994940.80536,0
23997,53.0878372,-27.7347927,1,9.28,0.006802,1110950000000.0,121.6,3.698,0.10234,0.15354,0.249049,0,,,851499077801.9742,1397994969576.1653,0
24007,53.1785622,-27.7342854,1,8.93,-0.002879,-16894900000.0,-1.648,1.4602,0.154831,0.2982,0.40375,0,,,-11369912456.39523,-23400202062.53938,0
24010,53.1414185,-27.73452,1,8.53,-0.005697,-43535400000.0,-4.31,1.9867,0.183035,0.252481,0.466486,0,,,-32340286817.90225,-56324816425.38408,0
24015,53.0620575,-27.7328835,1,9.64,0.01343,26724100000.0,3.298,1.0951,0.500725,1.38884,3.49649,0,,,19434141764.7164,35159701708.5773,0
24022,53.1706963,-27.7343864,1,8.08,-0.003294,-3463130000.0,-0.3325,0.8978,0.0826322,0.162253,0.213415,0,,,-2109422693.03786,-5077822476.492147,0
24040,53.0559998,-27.7340431,1,8.81,-0.006561,-46848100000.0,-4.917,1.6437,0.127864,0.236133,0.300386,0,,,-31915718138.570114,-64156335691.88307,0
24051,53.147644,-27.7341881,1,8.53,-0.003368,-37156100000.0,-3.78,2.3312,0.0761349,0.120373,0.115085,0,,,-26929101835.03617,-48931160629.38069,0
24053,53.1375885,-27.7338142,1,8.81,-0.005319,-24300500000.0,-2.414,1.3592,0.202522,0.382259,0.491597,0,,,-16221282154.521732,-33909822657.37273,0
24057,53.0458946,-27.7341671,1,7.3,-0.001893,-120223000.0,-0.01291,0.2813,0.00825502,0.0695872,0.129449,0,,,-78134721.73765792,-175395225.136202,0
24087,53.0305138,-27.7336998,1,8.98,0.004896,5659460000.0,0.6702,0.9301,0.0878863,0.3056,0.649194,0,,,3460335130.2566543,8269187220.338764,0
24089,53.0459099,-27.7336102,1,9.12,-0.002435,-286480000000.0,-30.12,3.4936,0.242778,0.255821,0.302045,0,,,-218710341134.2283,-361849525237.816,0
24092,53.1906967,-27.7339916,1,7.78,0.00258,1623610000.0,0.2043,0.6801,0.0643044,0.117312,0.146214,0,,,1143693873.7933786,2189345710.127712,0
24097,53.1770668,-27.7337227,1,8.71,-0.002681,-54608200000.0,-5.193,2.641,0.223329,0.44375,0.230678,0,,,-36172289397.179634,-76170903221.81946,0
24102,53.1951752,-27.7338772,1,8.83,-0.001118,-28178000000.0,-2.464,2.7458,0.167781,0.319393,0.204774,0,,,-18740440648.80305,-39158339586.97045,0
24105,53.0279427,-27.7336102,1,7.41,-0.003327,-494896000.0,-0.02016,0.392,0.171521,0.266541,0.342542,0,,,-310116855.6872881,-735391721.8573602,0
24106,53.1901779,-27.7337456,1,7.56,0.0008706,400857000.0,0.06479,0.5907,0.0595931,0.110638,0.130799,0,,,243947709.7379161,597546109.5807695,0
24112,53.1021309,-27.7336349,1,8.4,-0.001118,-2224680000.0,-0.04553,1.1125,0.149662,0.23209,0.34875,0,,,-1620301026.2593436,-2922741290.5508304,0
24116,53.1666756,-27.7334938,1,8.1,-0.001911,-708194000.0,0.019,0.5405,0.260122,0.425843,0.515208,0,,,-425130901.13880056,-1068569123.3901983,0
24129,53.1554832,-27.7333775,1,8.65,0.0009332,2199810000.0,0.465,1.1821,0.189756,0.325444,0.49387,0,,,1611335994.3775363,2874766235.2302933,0
24131,53.0495224,-27.7334137,1,8.94,0.006291,41952700000.0,4.761,1.5558,0.124916,0.260612,0.395163,0,,,28423942761.150795,57746191095.54851,0
24174,53.1706772,-27.7330322,1,8.28,0.006731,47096400000.0,5.354,1.8449,0.101765,0.14974,0.0895398,0,,,34737170098.20418,61336967945.76808,0
24198,53.0121956,-27.7331715,1,8.86,0.003684,50231600000.0,6.163,2.4513,0.215813,0.255485,0.284957,0,,,36581170797.39582,65855399629.04649,0
24204,53.0304871,-27.7327881,1,8.77,0.004448,9364230000.0,1.248,1.1327,0.210424,0.400366,0.676349,0,,,6832007432.359756,12282828093.088531,0
24211,53.1519585,-27.7331142,1,9.38,-0.005627,-1449540000000.0,-157.7,4.0596,0.0822847,0.165625,0.254555,0,,,-1117677216435.6438,-1813738189958.1167,0
24213,53.172081,-27.7330227,1,8.77,0.01021,172725000000.0,19.17,2.5421,0.116478,0.163751,0.210073,0,,,113941913862.86424,241843275057.75323,0
24228,53.0904732,-27.7325668,1,7.47,0.005201,572523000.0,0.06551,0.3477,0.0396804,0.135439,0.207057,0,,,350080937.2024093,868586970.354763,0
24243,53.1437759,-27.7321262,1,9.25,-0.006774,-1029840000000.0,-110.8,3.6521,0.343784,0.513029,0.313838,0,,,-788663390746.3708,-1296968035547.42,0
24245,53.0636139,-27.7324409,1,8.27,-0.004889,-2467400000.0,-0.2303,0.615,0.0810884,0.160008,0.274618,0,,,-1718572997.337654,-3361741986.4067674,0
24261,53.1090546,-27.732708,1,9.02,0.003602,408422000000.0,44.8,3.4629,0.0802519,0.111314,0.159611,0,,,311607916010.2163,516182431367.2534,0
24268,53.1092644,-27.7326221,1,9.1,0.0009043,163950000000.0,18.17,3.7716,0.0798717,0.19629,0.0861279,0,,,125826298338.861,206054306306.08487,0
24273,53.1358719,-27.7326317,1,8.21,-0.0007328,-5113300000.0,-0.1511,1.8311,0.20628,0.22917,0.391816,0,,,-3768607811.893713,-6664063359.0918255,0
24285,53.0914001,-27.7323952,1,7.84,8.754e-05,10170300.0,0.001253,0.3573,0.00964052,0.0583042,0.173107,0,,,6255145.244225499,15354233.856497042,0
24292,53.135891,-27.7318974,1,8.74,-0.004005,-28243500000.0,-2.66,1.7537,0.211066,0.326412,0.394564,0,,,-20723713014.264133,-36960958152.61923,0
24294,53.1315536,-27.7323189,1,8.76,-0.005217,-88257400000.0,-9.38,2.551,0.0705628,0.158423,0.157322,0,,,-58243353188.08854,-123531151423.55212,0
24298,53.15242,-27.7323799,1,7.91,0.0003781,323851000.0,0.07512,0.7869,0.0740233,0.154823,0.125064,0,,,231485678.87375543,430821414.3501067,0
24303,53.0687332,-27.7320251,1,8.76,0.004215,49011600000.0,5.754,2.355,0.138108,0.193998,0.191156,0,,,35556739679.5533,64484308706.48952,0
24307,53.0692024,-27.7317047,1,8.11,0.007867,1228070000.0,0.1424,0.3978,0.0446524,0.136945,0.316912,0,,,771707432.665162,1820469311.996327,0
24317,53.0751038,-27.7316093,1,8.93,0.003433,521915000000.0,57.53,3.6502,0.212364,0.264773,0.280815,0,,,399674348021.649,657315553322.6101,0
24318,53.0543213,-27.7320156,1,8.89,-0.008609,-106212000000.0,-11.23,2.3913,0.106374,0.215376,0.187328,0,,,-77168049985.36671,-139551180972.66928,0
24321,53.1110001,-27.7320347,1,9.04,0.01014,586513000000.0,64.23,3.1562,0.0901995,0.121588,0.19041,0,,,444342358476.4266,746196268074.1998,0
24325,53.0925331,-27.731226,1,9.04,0.004393,31919100000.0,4.149,1.9173,0.299036,0.488591,0.52191,0,,,23631716895.81033,41425151612.76147,0
24329,53.0979614,-27.7315331,1,7.2,-0.001874,-26547000.0,-0.0001188,0.1583,0.0841775,0.261561,0.504116,0,,,-14448683.002056507,-44399575.99224482,0
24354,53.0377617,-27.7315216,1,9.2,0.003964,1129380000000.0,124.1,4.3567,0.235789,0.319791,0.317415,0,,,839273279903.7745,1452841646946.087,0
24355,53.0753975,-27.7315559,1,7.82,0.003594,1711230000.0,0.2033,0.6019,0.0565915,0.134508,0.212954,0,,,1188853792.1312697,2336920427.0176144,0
24363,53.0106888,-27.7315254,1,8.34,-0.005093,-9279710000.0,-0.9284,1.0815,0.0842214,0.147392,0.209414,0,,,-6740028871.803156,-12222878741.109207,0
24365,53.1239014,-27.7303696,1,8.19,0.01275,13130300000.0,1.649,0.8886,0.299233,0.552732,0.956536,0,,,7988751147.333959,19272373959.64696,0
24378,53.0606346,-27.7310181,1,8.71,-0.001367,-9762930000.0,-0.9294,1.7062,0.0958606,0.188059,0.201728,0,,,-7142611369.490462,-12810891319.405762,0
24392,53.041584,-27.7311153,1,8.55,-0.0007566,-1248060000.0,-0.01659,1.0532,0.160063,0.343758,0.406883,0,,,-904079869.006784,-1647961945.9264908,0
24396,53.1558113,-27.7314529,1,8.34,0.004551,26232800000.0,2.976,1.4579,0.0809613,0.126626,0.0909601,0,,,17651073573.632156,36339402125.18978,0
24400,53.1789246,-27.7314491,1,8.86,-0.001365,-49642700000.0,-5.016,2.9579,0.085177,0.130116,0.136113,0,,,-33256615551.945,-68524533288.61428,0
24414,53.1613693,-27.7312355,1,7.11,0.001495,338503000.0,0.05789,0.4571,0.0680906,0.119347,0.188457,0,,,197368923.9744391,523903515.0911253,0
24417,53.0878716,-27.7306728,1,7.57,-0.001574,-283464000.0,0.007793,0.4169,0.170522,0.289508,0.517125,0,,,-179680944.75585708,-417066919.5145194,0
24418,53.1354256,-27.7309742,1,8.69,-0.00163,-20109800000.0,-1.977,2.3912,0.0807958,0.125084,0.11203,0,,,-14610663963.564833,-26422219487.712646,0
24427,53.0755997,-27.7308159,1,9.21,-0.001262,-16609300000.0,-1.068,2.4234,0.291817,0.415619,0.479888,0,,,-12082744781.33926,-21797144993.70638,0
24431,53.1099129,-27.7310524,1,8.64,0.00125,3973970000.0,0.5615,1.2703,0.110071,0.195948,0.272118,0,,,2631035294.322467,5587228282.259213,0
24438,53.1570778,-27.7311726,1,9.11,0.002968,576553000000.0,63.32,3.8032,0.0905146,0.118569,0.170242,0,,,442728105042.2885,724242148842.6854,0
24442,53.1915932,-27.7310486,1,8.83,-0.00703,-95854600000.0,-10.15,2.4486,0.0994351,0.137377,0.163338,0,,,-69798951352.22179,-125680789189.88936,0
24446,53.0601006,-27.7296085,1,9.39,-0.002627,-332144000000.0,-34.88,3.5247,0.347851,0.42715,0.372137,0,,,-253732209332.0196,-419276948508.6367,0
24448,53.1735191,-27.7302799,1,8.97,0.001855,179957000000.0,20.35,3.3864,0.18115,0.23234,0.173522,0,,,137075133664.89883,227788810145.0265,0
24449,53.1459923,-27.7306595,1,8.16,0.0005271,202277000.0,0.04456,0.5522,0.05641,0.122799,0.278239,0,,,121841143.90091226,304292657.64947146,0
24450,53.1844749,-27.7308216,1,9.02,-0.001666,-272103000000.0,-29.25,3.7019,0.0795893,0.127281,0.147184,0,,,-208570945313.42407,-342385388746.74945,0
24467,53.1722336,-27.7305794,1,8.85,-0.00218,-89116300000.0,-8.638,3.0238,0.247201,0.274097,0.250953,0,,,-67278724051.99515,-113751703010.3265,0
24470,53.0970573,-27.7302208,1,8.78,-0.017573,-124475000000.0,-13.27,1.7447,0.17212,0.346554,0.264227,0,,,-91284174719.92249,-162976358348.11816,0
24471,53.0982857,-27.7308407,1,8.44,-0.0003509,-944319000.0,-0.03628,1.2222,0.0721585,0.143356,0.169001,0,,,-622124281.7688067,-1333648583.780426,0
24484,53.1675758,-27.7305298,1,8.87,-0.006823,-49575200000.0,-5.253,1.9154,0.071392,0.164259,0.192677,0,,,-36700140654.119705,-64345240300.00342,0
24486,53.1092682,-27.7307167,1,7.93,0.008634,10457000000.0,1.227,0.951,0.0902859,0.142534,0.138372,0,,,6408543984.261697,15246208109.98442,0
24490,53.1379128,-27.7305069,1,7.08,0.001034,58488300.0,0.0101,0.2696,0.0521493,0.122483,0.164755,0,,,37646096.73393601,86016006.73898832,0
24492,53.0601273,-27.7299385,1,7.73,-0.003354,-693631000.0,-0.05463,0.4404,0.110044,0.239636,0.4682,0,,,-443949847.0768643,-1012017961.2958852,0
24534,53.0968056,-27.7303295,1,8.64,-0.001389,-9748810000.0,-0.9337,1.6049,0.0917771,0.17066,0.214863,0,,,-6625860348.1325445,-13379762637.346422,0
24535,53.0587158,-27.7302818,1,8.43,-0.005301,-51533600000.0,-5.287,2.2339,0.107715,0.130014,0.109366,0,,,-37189551976.317726,-68134918247.76802,0
24538,53.070858,-27.7299347,1,8.84,-0.001576,-17813900000.0,-1.643,2.3455,0.12445,0.203075,0.215126,0,,,-12918466925.251549,-23446227158.22005,0
24540,53.1041107,-27.7297134,1,8.96,0.00111,10245900000.0,1.535,2.1833,0.132826,0.188603,0.287307,0,,,7376417311.499307,13576435101.989494,0
24549,53.0485573,-27.7294579,1,9.11,0.002679,4719900000.0,0.6404,1.0721,0.177654,0.490508,0.969215,0,,,3425174742.4393363,6221889628.525586,0
24552,53.1911774,-27.7300606,1,8.38,0.0006948,2540760000.0,0.4276,1.3021,0.124023,0.184787,0.209773,0,,,1687319138.3691866,3562217544.0566974,0
24560,53.0266991,-27.7292805,1,9.3,-0.001214,-4867170000.0,0.02018,1.3236,0.446172,0.873148,1.36341,0,,,-3238728558.2648463,-6811505566.291035,0
24563,53.1845284,-27.7296181,1,9.07,-0.001207,-8511820000.0,-0.6022,1.7539,0.17832,0.373662,0.487755,0,,,-6245636378.944552,-11138900458.005812,0
24566,53.0171432,-27.7292747,1,9.11,-0.007734,-909912000000.0,-98.24,3.4969,0.254832,0.332558,0.32452,0,,,-694710295434.0178,-1149225822736.321,0
24568,53.1395988,-27.7293262,1,8.17,0.01865,6663640000.0,0.7625,0.5391,0.121138,0.271567,0.3808,0,,,3998536398.8944654,10058229579.25093,0
24571,53.0419006,-27.7297993,1,9.06,0.004364,85526400000.0,9.805,2.6218,0.124328,0.249675,0.230079,0,,,56608514487.4816,119382765508.15327,0
24585,53.0475426,-27.7291794,1,7.96,0.003898,1004080000.0,0.1952,0.4765,0.310169,0.507046,0.561221,0,,,589948556.8561248,1543753534.8823354,0
