,RAJ2000,DEJ2000,Use,F24,LIR,zpk,FU,FV,FJ,irAGN,radAGN,xAGN
2376,34.3972015,-5.2854438,1,0.002814,53257400000.0,2.6102,0.513004,0.682358,1.2412,0,,
2378,34.3616219,-5.2849898,1,0.04814,593919000000.0,2.3896,0.809838,1.54811,2.92143,0,,
2380,34.3201714,-5.285254,1,0.003155,2641050000.0,0.775,0.236753,0.375902,0.57472,0,,
2388,34.3106766,-5.2847552,1,0.02941,253077000000.0,2.105,0.395102,0.998759,2.10036,0,,
2404,34.3528748,-5.2845135,1,0.03219,163894000000.0,1.398,0.319614,1.32797,5.68529,0,,
2405,34.3100014,-5.2852297,1,0.01415,108132000000.0,1.9787,0.164419,0.517869,1.23695,0,,
2409,34.3987236,-5.2839103,1,0.05882,127193000000.0,1.1455,0.280206,1.55367,9.86026,0,,
2418,34.3938942,-5.2852588,1,0.01518,3290010000000.0,3.8721,0.234495,0.385894,0.44008,0,,
2420,34.2725143,-5.2854819,1,0.001087,1256500000.0,0.9294,0.132779,0.190169,0.31426,0,,
2428,34.347641,-5.2847972,1,0.01266,90592200000.0,1.6862,0.535631,0.861326,1.19452,0,,
2437,34.3225365,-5.2848496,1,0.02842,254755000000.0,2.1419,0.332146,0.465898,0.298544,0,,
2440,34.3094406,-5.2850189,1,0.008742,17894900000.0,1.1199,0.17989,0.322829,0.396202,0,,
2442,34.3451118,-5.2838521,1,0.02488,173607000000.0,1.8375,0.715482,1.70669,3.44688,0,,
2443,34.3939438,-5.2843466,1,0.02719,11223100000.0,0.5645,0.590949,0.953098,1.51466,0,,
2444,34.3483009,-5.2845621,1,0.002325,503905000000.0,3.8865,0.700519,1.06447,0.830305,0,,
2447,34.347393,-5.2851973,1,0.01002,101004000000.0,2.2673,0.119021,0.167171,0.224929,0,,
2452,34.3608398,-5.2842455,1,0.01772,268865000000.0,2.4898,0.605077,1.18781,2.00809,0,,
2453,34.2657127,-5.2845249,1,0.0068,6395210000.0,0.8282,0.472045,0.744684,1.10681,0,,
2454,34.2482529,-5.2847366,1,0.02415,20685000000.0,0.7805,0.277356,0.404607,0.60503,0,,
2461,34.3523331,-5.2841158,1,0.02461,98666500000.0,1.3195,0.247664,0.633811,1.72083,0,,
2462,34.2974205,-5.2845392,1,0.01651,14141200000.0,0.7849,0.343991,0.516057,0.81149,0,,
2465,34.3012695,-5.2831244,1,0.005838,2498890000.0,0.5716,1.51725,3.62124,8.97522,0,,
2471,34.381588,-5.2840056,1,0.1258,1243070000000.0,2.244,0.193671,0.931034,6.39994,0,,
2474,34.2735214,-5.283957,1,0.01843,51689100000.0,1.2307,0.952274,3.71512,9.63998,0,,
2477,34.3201256,-5.2841454,1,0.00615,59787200000.0,2.2307,0.560204,0.893949,1.3399,0,,
2487,34.2579308,-5.28374,1,0.00221,125009000.0,0.2689,0.569154,1.09369,1.51324,0,,
2493,34.3837471,-5.2829814,1,0.1577,1101230000000.0,1.7764,2.06745,5.18799,12.6757,0,,
2494,34.3810921,-5.2839231,1,0.04217,1299380000000.0,2.8723,0.447102,1.90271,4.61414,0,,
2495,34.3154945,-5.2843428,1,0.003634,2755030000.0,0.7428,0.187574,0.301313,0.32379,0,,
2500,34.329361,-5.2835665,1,0.01464,684521000.0,0.2486,0.715772,1.41378,2.09075,0,,
2504,34.3428154,-5.2835426,1,0.002606,1240810000.0,0.5988,0.623111,1.02305,1.33625,0,,
2505,34.3787193,-5.2835188,1,0.03004,210838000000.0,1.61,1.21361,2.45169,5.25501,0,,
2506,34.297966,-5.2841573,1,0.004509,148384000000.0,2.9101,0.402537,0.839585,0.59486,0,,
2507,34.310791,-5.2843685,1,0.01156,19068900000.0,1.0478,0.159247,0.316894,0.414022,0,,
2510,34.2743034,-5.2839026,1,0.006386,36810100000.0,1.456,0.362339,0.599257,0.974356,0,,
2511,34.3958015,-5.2839818,1,0.00927,162703000000.0,2.5636,0.341475,0.551367,0.88904,0,,
2512,34.3851051,-5.283164,1,0.04028,198237000000.0,1.3873,1.33806,3.12869,7.86794,0,,
2513,34.3788986,-5.284236,1,0.009794,311596000000.0,2.8802,0.231604,0.370964,0.265492,0,,
2518,34.3986473,-5.2831225,1,0.0219,156904000000.0,1.6702,1.01797,1.46802,1.46522,0,,
2522,34.2469444,-5.2836266,1,0.001872,23830300000.0,2.4072,0.389398,0.581589,0.882468,0,,
2527,34.3197365,-5.2838221,1,0.008547,271923000000.0,2.8906,0.119224,0.543713,1.76,0,,
2528,34.3522034,-5.2833552,1,0.002733,34790700000.0,2.4048,0.902543,1.47783,2.11758,0,,
2549,34.3798981,-5.2836771,1,0.002687,19251200000.0,1.6664,0.209199,0.347808,0.550532,0,,
2560,34.3439636,-5.2833786,1,0.01089,17388900000.0,1.0437,0.416218,0.760427,1.21974,0,,
2564,34.396122,-5.2838583,1,0.005553,39952500000.0,1.9115,0.163625,0.275456,0.332518,0,,
2567,34.2527275,-5.283277,1,0.002597,317497000.0,0.3635,0.127473,0.268753,0.288352,0,,
2570,34.2400322,-5.2822056,1,0.2243,2474500000000.0,2.3266,0.0881877,1.31636,9.21895,0,,
2576,34.3814697,-5.2833185,1,0.02155,65572000000.0,1.258,0.310812,0.548789,1.03169,0,,
2582,34.3127365,-5.282917,1,0.007036,49838300000.0,1.7431,0.0703014,0.73104,0.000445791,0,,
2583,34.2544365,-5.2836294,1,0.01163,2039610000000.0,3.7447,0.177219,0.258935,0.252384,0,,
2586,34.2460213,-5.2832713,1,0.006545,65975000000.0,2.2532,0.24675,0.471889,0.631919,0,,
2612,34.3956451,-5.282959,1,0.0008494,2957340000.0,1.2928,0.443899,0.663983,0.828609,0,,
2613,34.3990974,-5.282968,1,0.0002601,56372400000.0,3.8802,0.655138,0.372304,0.267335,0,,
2622,34.3428955,-5.2828336,1,0.002621,18302700000.0,1.7752,0.22415,0.304644,0.279132,0,,
2624,34.3406639,-5.2829485,1,0.01166,10965900000.0,0.8259,0.176527,0.268136,0.432404,0,,
2675,34.3958473,-5.2794347,1,0.08576,26100800000.0,0.507,2.28328,6.1867,25.0137,0,,
2677,34.3689079,-5.2800889,1,0.0494,180647000000.0,1.2952,3.57923,6.78335,11.3132,0,,
2680,34.3969955,-5.282083,1,0.02607,681743000000.0,2.7653,0.0712214,0.549232,1.92576,0,,
2685,34.25774,-5.2822361,1,0.001711,3907970000.0,1.1715,0.0136729,0.00764893,0.0710257,0,,
2691,34.3013649,-5.2796884,1,0.1131,15248100000.0,0.3758,6.85237,11.4233,16.027,0,,
2699,34.2475967,-5.2820854,1,0.006557,13422200000.0,1.1251,0.00748649,0.00891182,0.095686,0,,
2701,34.3023491,-5.2806273,1,0.01305,265810000000.0,2.634,1.28728,3.63125,11.4764,0,,
2714,34.2399139,-5.2808056,1,0.01411,15173200000.0,0.9028,1.42004,2.12676,3.92749,0,,
2720,34.2554131,-5.2812142,1,0.05054,520262000000.0,2.2784,0.0279395,0.472503,3.14223,0,,
2723,34.3492737,-5.2802606,1,0.03128,223833000000.0,1.6892,0.991308,1.93582,4.18317,0,,
2735,34.2421913,-5.2805743,1,0.04716,689342000000.0,2.4842,0.351418,1.71825,6.80532,0,,
2742,34.2416573,-5.2803707,1,0.1079,1420080000000.0,2.4249,1.16887,1.90239,3.33262,0,,
2743,34.2600555,-5.2798805,1,0.01613,100079000000.0,1.5005,1.83904,3.19354,4.46001,0,,
2744,34.3909492,-5.2801781,1,0.08291,151066000000.0,1.0861,0.930594,2.76612,10.9181,0,,
2754,34.2788467,-5.280849,1,0.007909,206824000000.0,2.7667,0.234469,0.527135,0.579847,0,,
2756,34.27668,-5.2808142,1,0.004144,15845700000.0,1.3149,0.315536,0.637489,0.914822,0,,
2757,34.2796364,-5.2808423,1,0.03627,1788910000000.0,3.1088,0.690179,1.0164,1.69876,0,,
2761,34.3696213,-5.2809305,1,0.007857,335453000000.0,3.0352,0.318537,0.745287,0.969658,0,,
2763,34.3795624,-5.2798338,1,0.009543,56001500000.0,1.4691,0.897594,4.27615,12.2588,0,,
2764,34.2789345,-5.2803564,1,0.005683,96140800000.0,2.5473,0.234551,0.82426,3.33997,0,,
2773,34.3500633,-5.2803769,1,0.002552,22556000000.0,2.1387,0.46466,0.723215,0.864514,0,,
2774,34.3714485,-5.2806487,1,0.004635,30909300000.0,1.5479,0.0417591,0.368597,2.40829,0,,
2775,34.3470879,-5.2807665,1,0.01381,1936650000000.0,3.611,0.543757,0.836931,1.105,0,,
2776,34.3130379,-5.2809615,1,0.001796,308479000.0,0.4111,0.1451,0.160369,0.0275594,0,,
2781,34.2417336,-5.2796454,1,0.05472,575958000000.0,2.2918,0.351626,1.46466,6.15751,0,,
2790,34.401062,-5.2809334,1,0.006195,117246000000.0,2.5975,0.15076,0.261448,0.223713,0,,
2792,34.2726135,-5.279407,1,0.01937,18474600000.0,0.8379,3.0654,5.13654,8.21657,0,,
2794,34.2972107,-5.2798672,1,0.01341,93312700000.0,1.8237,1.0516,1.64845,3.24466,0,,
2795,34.3640747,-5.2797785,1,0.0251,380842000000.0,2.4981,1.18952,1.93502,2.77442,0,,
2800,34.3685989,-5.2804785,1,0.01903,63265100000.0,1.2719,0.741928,1.38737,2.26417,0,,
2803,34.395443,-5.2808471,1,0.01601,303003000000.0,2.5945,0.287175,0.367297,0.459112,0,,
2805,34.3027344,-5.2802815,1,0.01461,10241500000.0,0.7147,1.02995,1.53723,1.84631,0,,
2809,34.3376656,-5.2805028,1,0.0008486,892170000.0,0.8967,0.396042,0.652382,0.630681,0,,
2810,34.3381805,-5.2808628,1,0.03349,3797350000000.0,3.458,0.120169,0.297378,1.15177,0,,
2811,34.3518448,-5.2808399,1,0.004469,2527160000.0,0.6506,0.131704,0.239511,0.36355,0,,
2815,34.3998528,-5.2783284,1,0.1016,706208000000.0,1.598,1.67862,4.14083,10.3471,0,,
2820,34.2422905,-5.2800608,1,0.01102,78746500000.0,1.6531,0.285125,0.446488,0.811748,0,,
2824,34.3702736,-5.27952,1,0.03017,38666100000.0,0.9692,0.434909,1.2015,3.6293,0,,
2826,34.3514748,-5.2788458,1,0.003839,27134300000.0,1.8807,1.24711,5.62858,12.7088,0,,
2827,34.2332535,-5.2799873,1,0.003414,663191000000.0,3.8061,1.01583,1.72876,2.94849,0,,
2831,34.3763618,-5.2797418,1,0.006175,40476900000.0,1.5415,0.68478,1.55219,3.11469,0,,
2839,34.3855247,-5.279572,1,0.07162,512497000000.0,1.6843,0.869859,2.08194,6.21575,0,,
2840,34.2619896,-5.2802353,1,0.0003775,2966180000.0,2.0165,0.336239,0.500318,0.735168,0,,
2842,34.3965416,-5.2803626,1,0.02261,130328000000.0,1.4549,0.370427,0.519786,0.633484,0,,
2848,34.2555504,-5.2801971,1,0.01688,222159000000.0,2.4312,0.239053,0.342639,0.395058,0,,
2852,34.3791389,-5.2801366,1,0.01562,76873500000.0,1.3766,0.18392,0.315059,0.589178,0,,
2853,34.2981606,-5.2799048,1,0.003856,9684640000.0,1.1963,0.285213,0.519133,0.746982,0,,
2854,34.3515625,-5.28023,1,0.0107,86667400000.0,2.0387,0.678241,0.806494,0.547071,0,,
2855,34.3856697,-5.2804389,1,0.00333,28655100000.0,2.0961,0.100169,0.18218,0.663957,0,,
2857,34.2454529,-5.2794409,1,0.01519,106612000000.0,1.6081,0.495315,0.888554,1.92479,0,,
2858,34.2811852,-5.2796407,1,0.007158,66072000000.0,2.1847,0.600778,1.0874,1.41638,0,,
2859,34.2746353,-5.2798557,1,0.006642,6040650000.0,0.807,0.324126,0.498434,0.641534,0,,
2860,34.2623672,-5.2804055,1,0.0004436,264900000.0,0.6643,0.174577,0.253166,0.366404,0,,
2864,34.2412872,-5.2801719,1,0.005886,4233520000.0,0.719,0.187783,0.337224,0.525149,0,,
2865,34.3031502,-5.2796173,1,0.05423,669053000000.0,2.4004,0.397338,0.955295,2.6263,0,,
2866,34.2655106,-5.2785506,1,0.001825,16845700000.0,2.1792,0.815993,1.88117,4.93699,0,,
2870,34.3715439,-5.2795801,1,0.01675,119692000000.0,1.6522,0.536317,0.993512,1.92158,0,,
2873,34.2550888,-5.2802935,1,0.01441,154917000000.0,2.3033,0.165781,0.229709,0.413789,0,,
2876,34.3849525,-5.2794013,1,0.01502,106952000000.0,1.7299,0.598451,1.21489,1.78744,0,,
2881,34.3455238,-5.2792559,1,0.02428,309081000000.0,2.4136,1.56675,2.0943,2.60608,0,,
2892,34.2450066,-5.2795668,1,0.001647,5011460000.0,1.2503,0.384903,0.599151,0.769504,0,,
2893,34.3069687,-5.2794938,1,0.002836,1737310000.0,0.6729,0.66183,1.01038,1.13171,0,,
2896,34.2764282,-5.2795906,1,0.004989,1302440000000.0,4.0902,0.549054,0.659785,0.95483,0,,
2901,34.3057938,-5.2796264,1,0.006756,4986730000.0,0.7272,0.369265,0.529738,0.400987,0,,
2902,34.401413,-5.2789426,1,0.01458,104107000000.0,1.6503,0.247063,1.5971,5.68922,0,,
2907,34.3650665,-5.2779708,1,0.002202,30024400000.0,2.4491,1.33161,2.79183,4.58451,0,,
2910,34.2682076,-5.2784276,1,0.008287,5809140000.0,0.7175,1.86943,3.1252,4.79394,0,,
2911,34.3908119,-5.2790971,1,0.04842,579004000000.0,2.374,0.130036,0.483714,2.23458,0,,
2916,34.3215752,-5.2793899,1,0.007633,582078000000.0,3.2709,0.199488,0.448997,1.9656,0,,
2917,34.3001328,-5.2794652,1,0.01448,1047220000000.0,3.2494,0.267383,0.397167,0.504918,0,,
2919,34.2437782,-5.278563,1,0.04131,283591000000.0,1.5827,1.53444,2.70365,4.1762,0,,
2920,34.3260574,-5.2788248,1,0.01833,23491800000.0,0.971,1.66327,2.10882,2.43469,0,,
2922,34.3747978,-5.2793369,1,0.00845,236267000000.0,2.8061,0.773207,1.39953,1.18107,0,,
2927,34.3003731,-5.278883,1,0.007134,901986000000.0,3.5211,0.875697,1.48131,1.3895,0,,
2930,34.3146362,-5.2782016,1,0.08909,522810000000.0,1.4692,1.48444,3.12867,7.89684,0,,
2938,34.3913155,-5.2784381,1,0.001496,74470500.0,0.2567,0.576739,1.40794,2.4259,0,,
2939,34.2504082,-5.2785401,1,0.03022,210388000000.0,1.8046,0.735258,1.56232,2.68416,0,,
2943,34.3572884,-5.2772045,1,0.03768,34871500000.0,0.8206,3.16419,4.80385,6.53399,0,,
2944,34.2760353,-5.2789602,1,0.02138,4633760000000.0,3.8812,0.497874,0.934534,1.02369,0,,
2953,34.2654228,-5.2775936,1,0.6167,4589800000000.0,1.9446,1.25814,4.64838,28.5339,0,,
2954,34.3809891,-5.277843,1,0.01082,88981000000.0,2.0587,1.22305,2.53687,4.58099,0,,
2956,34.2650909,-5.2778587,1,0.04932,352535000000.0,1.6992,0.692408,2.84163,11.8448,0,,
2957,34.3266525,-5.2778587,1,0.01861,19565500000.0,0.895,1.2878,2.2249,3.29325,0,,
2960,34.2414665,-5.2790318,1,0.009437,3371840000.0,0.539,0.091719,0.179517,0.202158,0,,
2962,34.2542953,-5.2771554,1,0.03447,8512710000.0,0.4648,2.11602,4.94178,10.0295,0,,
2967,34.3496628,-5.2788429,1,0.0003189,2225210000.0,1.8324,0.274955,0.323741,0.392353,0,,
2968,34.3613815,-5.2767096,1,0.05488,347536000000.0,1.5185,1.67911,3.0223,6.60751,0,,
2972,34.3780289,-5.2782059,1,0.003951,27492800000.0,1.825,0.447363,0.60642,0.930685,0,,
2975,34.3386002,-5.2754307,1,0.03754,4589460000.0,0.3603,5.42849,10.9468,19.3464,0,,
2981,34.3128586,-5.2778611,1,0.03499,247312000000.0,1.8731,1.27478,2.22001,3.92077,0,,
2988,34.3946686,-5.2778964,1,0.04062,593746000000.0,2.4753,0.494745,1.20741,3.68383,0,,
2991,34.2446518,-5.278471,1,0.02186,6995150000000.0,4.8842,0.477103,0.985427,1.24145,0,,
2993,34.3766022,-5.2788172,1,0.004688,140040000000.0,2.8417,0.163713,0.263284,0.321541,0,,
3000,34.3608704,-5.2757907,1,0.1047,738350000000.0,1.7557,0.8263,4.40573,20.9109,0,,
3002,34.2361908,-5.2781091,1,0.01306,1105730000000.0,3.3096,0.439691,0.713205,0.881702,0,,
3011,34.3170662,-5.2764783,1,0.009786,311342000000.0,2.8903,1.0847,1.92604,2.82189,0,,
3012,34.3622742,-5.2775135,1,0.02116,2675360000000.0,3.5233,0.767111,1.29278,2.20543,0,,
3017,34.3423767,-5.2782335,1,0.0003344,2395830000.0,1.6768,0.246505,0.334975,0.562608,0,,
3022,34.2530403,-5.2779188,1,0.009128,33379500000.0,1.299,0.171645,0.320722,0.468915,0,,
3024,34.3965034,-5.2767859,1,0.1792,2281190000000.0,2.407,2.12324,6.07557,17.3484,0,,
3025,34.3584595,-5.2770648,1,0.009616,907272000.0,0.3311,1.19243,2.55632,4.35574,0,,
3029,34.3661194,-5.2784319,1,0.003885,344833000000.0,3.332,0.111098,0.213075,0.529607,0,,
3036,34.2398758,-5.2774892,1,0.002334,8924650000.0,1.3093,0.227138,0.601352,1.44729,0,,
3046,34.2404709,-5.2766123,1,0.1452,1561000000000.0,2.318,0.801172,2.75477,10.2001,0,,
3055,34.338974,-5.2769313,1,0.0131,115785000000.0,2.1406,0.467158,0.966877,1.48274,0,,
3058,34.3202286,-5.2775335,1,0.007044,1526670000000.0,3.8914,0.797955,0.674403,1.27799,0,,
3068,34.3053894,-5.2762842,1,0.002899,2798800000.0,0.8423,2.11153,4.14127,8.15448,0,,
3069,34.2750587,-5.2771397,1,0.01401,127523000000.0,2.1606,0.655759,1.08312,1.24356,0,,
3074,34.3720627,-5.2771974,1,0.006317,5846170000.0,0.8208,0.280264,0.528358,0.597681,0,,
3076,34.3934441,-5.277616,1,0.01032,71846600000.0,1.81,0.337279,0.501716,0.668982,0,,
3077,34.2366447,-5.277812,1,0.02226,2716820000000.0,3.5128,0.144901,0.20042,0.332627,0,,
3079,34.234108,-5.2773676,1,0.0008572,9689160000.0,2.3434,0.286623,0.497243,0.645012,0,,
3082,34.2559776,-5.2756495,1,0.004655,18662800000.0,1.3269,2.36328,4.55122,7.74496,0,,
3083,34.3136253,-5.2767849,1,0.001088,7578970000.0,1.7986,0.561428,0.92842,0.895746,0,,
3084,34.2280235,-5.2754774,1,0.05744,83289500000.0,1.0096,2.8812,5.37098,9.60581,0,,
3085,34.3984947,-5.2774997,1,0.01835,430603000000.0,2.709,0.207633,0.558062,0.567974,0,,
3090,34.372612,-5.2775984,1,0.003944,7848080000.0,1.1116,0.155777,0.221662,0.317336,0,,
3091,34.3174057,-5.2767458,1,0.008222,82879500000.0,2.2552,0.774681,1.5547,2.23902,0,,
3096,34.3613358,-5.2771459,1,0.01332,94146600000.0,1.8825,0.427935,0.622842,1.88506,0,,
3103,34.3964844,-5.2755756,1,0.01558,3370300000.0,0.4466,4.58535,10.0827,19.5987,0,,
3106,34.3596611,-5.276062,1,0.024,5434150000.0,0.4514,0.655563,1.23197,1.49184,0,,
3107,34.3564911,-5.2763453,1,0.004781,31883000000.0,1.5578,0.456425,2.11415,5.56973,0,,
3109,34.3203583,-5.2765617,1,0.007048,68517100000.0,2.2309,0.961256,1.62925,1.62991,0,,
3111,34.2617264,-5.2766004,1,0.005931,1171790000.0,0.4292,0.302428,0.515614,0.672185,0,,
3112,34.3568268,-5.2773442,1,0.007995,578214000000.0,3.2377,0.238135,0.449821,0.82312,0,,
3115,34.3503609,-5.2766719,1,0.0006967,1549100000.0,1.1525,0.40155,0.582533,0.629178,0,,
3119,34.2416801,-5.2754602,1,0.001633,8807680000.0,1.4151,1.17827,3.89931,9.37028,0,,
3121,34.2541122,-5.2765274,1,0.01279,967878000.0,0.3021,0.312627,0.622298,0.850648,0,,
3127,34.3444824,-5.2769122,1,0.001108,9667920.0,0.1245,0.0668231,0.261025,0.601272,0,,
3142,34.3523674,-5.2764311,1,0.007491,74021100000.0,2.2479,0.367068,0.599507,0.708009,0,,
3146,34.3434753,-5.2761102,1,0.05013,879862000000.0,2.5608,0.268419,1.17064,4.04139,0,,
3148,34.3307076,-5.276197,1,0.02754,53251000000.0,1.0973,0.393199,0.82638,1.16742,0,,
3152,34.3951187,-5.2758422,1,0.1829,1361240000000.0,1.9585,0.272325,1.1905,7.34376,0,,
3161,34.2348251,-5.2760882,1,0.001237,212466000.0,0.4134,0.0949333,0.204934,0.472655,0,,
3164,34.3387642,-5.2766538,1,0.01589,134818000000.0,2.0915,0.159021,0.289324,0.219914,0,,
3165,34.3565598,-5.2745795,1,0.1269,11319500000.0,0.3192,5.16813,11.9466,28.6819,0,,
3166,34.3454132,-5.2757492,1,0.01534,401149000000.0,2.7676,0.599957,1.90455,4.0216,0,,
3169,34.3498421,-5.2765875,1,0.007755,54261200000.0,1.8534,0.33519,0.470124,0.317701,0,,
3173,34.4011192,-5.276433,1,0.007365,51532400000.0,1.8495,0.220684,0.390603,0.488187,0,,
3178,34.2511444,-5.2764406,1,0.0009685,200293000.0,0.4399,0.0953708,0.156195,0.266438,0,,
3182,34.3974991,-5.2758698,1,0.01228,431148000000.0,2.9355,0.612571,0.778752,1.21366,0,,
3184,34.3680611,-5.2749929,1,0.07552,539354000000.0,1.7054,0.529851,1.6076,7.39724,0,,
3187,34.2708549,-5.2743106,1,0.1238,119521000000.0,0.8434,1.86016,3.83294,13.7373,0,,
3188,34.3023491,-5.2753439,1,0.08661,7332890000000.0,3.3223,1.8651,2.40175,2.5481,0,,
3191,34.3847008,-5.2761893,1,0.02461,1423480000000.0,3.1641,0.179617,0.581488,2.42201,0,,
3196,34.2748337,-5.274539,1,0.02394,168826000000.0,1.7586,1.46542,2.45227,4.24583,0,,
3197,34.2472763,-5.2732339,1,0.1358,62527400000.0,0.5871,4.24863,12.0006,34.4194,0,,
3199,34.2270699,-5.2754574,1,0.03049,246962000000.0,2.0363,0.810401,1.26284,2.23627,0,,
3202,34.3979874,-5.2759266,1,0.002266,76932400000.0,2.9247,0.49518,0.692488,0.538437,0,,
3203,34.2662582,-5.2756605,1,0.01318,92946000000.0,1.7538,0.342732,0.600553,0.993374,0,,
3204,34.31707,-5.2759867,1,0.03877,2242510000000.0,3.1666,0.202389,0.444005,3.68063,0,,
3205,34.3387642,-5.276051,1,0.04233,418277000000.0,2.2401,0.645059,0.873188,1.52667,0,,
3212,34.2641602,-5.2753019,1,0.001901,905132000.0,0.596,0.546316,1.07226,1.75307,0,,
3214,34.3748703,-5.2757468,1,0.004635,5357760000.0,0.9346,0.245054,0.396256,0.566837,0,,
3217,34.3151245,-5.2741723,1,0.0167,171911000000.0,2.2692,1.41105,3.33135,5.49047,0,,
3218,34.2718277,-5.2751207,1,0.01177,121161000000.0,2.2707,0.795896,1.39014,2.44166,0,,
3224,34.3957977,-5.2743087,1,0.02671,190404000000.0,1.8996,0.663656,1.84304,5.844,0,,
3229,34.2682724,-5.2715616,1,0.4387,48291800000.0,0.3466,15.6898,30.2769,59.2707,0,,
3232,34.2668419,-5.2756643,1,0.01181,161030000000.0,2.4416,0.209577,0.401651,0.625827,0,,
3234,34.390522,-5.2750349,1,0.01944,16650800000.0,0.7877,0.293202,0.949206,1.87386,0,,
3235,34.2264595,-5.2754526,1,0.008344,61298500000.0,1.9414,0.158505,0.303842,0.280976,0,,
3237,34.3550835,-5.2755065,1,0.01814,8637080000.0,0.6017,0.272276,0.400246,0.44131,0,,
3241,34.2671738,-5.2755642,1,0.008884,2106040000.0,0.4608,0.0867324,0.148305,0.27585,0,,
3246,34.295372,-5.2749634,1,0.009632,88908300000.0,2.1863,1.00585,1.39475,1.85592,0,,
3251,34.3514633,-5.274549,1,0.01915,20133200000.0,0.8898,1.08736,2.28872,4.46938,0,,
3252,34.4013252,-5.2745447,1,0.02237,1599780000.0,0.2937,0.874782,1.98785,3.21002,0,,
3254,34.3227844,-5.2753515,1,0.00628,53282400000.0,2.0899,0.327105,0.547685,0.341041,0,,
3255,34.3568954,-5.2754707,1,0.008933,7300880000.0,0.7694,0.296011,0.446335,0.384678,0,,
3259,34.2762833,-5.2746024,1,0.01059,11920200000.0,0.9194,1.39814,2.35927,4.22899,0,,
3260,34.3166275,-5.274714,1,0.03332,367589000000.0,2.3235,1.5174,3.03521,4.81387,0,,
3262,34.32658,-5.2747188,1,0.1231,861322000000.0,1.8555,0.378749,1.46268,5.49678,0,,
3276,34.296196,-5.2738619,1,0.1018,389259000000.0,1.314,1.09405,3.69646,14.6554,0,,
3278,34.3848457,-5.2727113,1,0.1294,47954100000.0,0.545,3.09172,8.38079,23.9511,0,,
3279,34.3607559,-5.2741232,1,0.0395,277234000000.0,1.605,0.638999,1.54435,4.2881,0,,
3280,34.2409744,-5.2744904,1,0.03789,267809000000.0,1.8858,0.381392,0.942311,2.03006,0,,
3284,34.4004974,-5.2743392,1,0.009083,52356100000.0,1.4503,0.808782,1.64865,2.39541,0,,
3285,34.3834267,-5.272913,1,0.09872,130450000000.0,0.9801,2.43159,6.34639,16.0034,0,,
3286,34.3192978,-5.2738323,1,0.0005346,87570500.0,0.4032,2.01756,4.19526,7.67246,0,,
3287,34.320015,-5.2752614,1,0.008174,64226600000.0,2.0043,0.207413,0.306618,0.333006,0,,
3288,34.3435822,-5.2745166,1,0.02272,181591000000.0,2.028,0.261479,1.08559,5.27106,0,,
3289,34.2539749,-5.2734137,1,0.008218,32947600000.0,1.319,0.957335,5.18417,21.5272,0,,
3290,34.3197441,-5.2746868,1,0.02522,190051000000.0,1.9701,0.805794,1.07569,1.23409,0,,
3292,34.315464,-5.2748923,1,0.02608,230510000000.0,2.1349,0.275064,0.403518,0.415779,0,,
3298,34.2537384,-5.2749019,1,0.005817,21271700000.0,1.3037,0.34006,0.521845,0.681683,0,,
3301,34.3082428,-5.2741866,1,0.006853,14028100000.0,2.2998,0.674385,1.14355,2.83288,0,,
3302,34.3851128,-5.2746491,1,0.006435,517199000000.0,3.2858,0.240299,0.509221,0.644442,0,,
3306,34.3058472,-5.2735629,1,0.1696,1675870000000.0,2.2469,1.22973,3.73981,12.5889,0,,
3307,34.2388268,-5.2733378,1,0.003726,26662400000.0,1.6853,1.31309,6.06925,16.3535,0,,
3316,34.3147659,-5.2745361,1,0.02428,6805600000.0,0.4922,0.423004,0.556613,0.862503,0,,
3317,34.2751312,-5.2749462,1,0.01104,77667200000.0,1.8657,0.121679,0.164186,0.0991701,0,,
3319,34.3442955,-5.2744651,1,0.01948,410515000000.0,2.6531,0.583394,1.03868,0.65,0,,
3323,34.3293877,-5.2742038,1,0.005586,48760800000.0,2.1162,0.568043,1.01853,1.53264,0,,
3325,34.3978577,-5.2747006,1,0.01947,425059000000.0,2.6764,0.169878,0.41718,1.3645,0,,
3327,34.3388634,-5.2745848,1,0.009766,67043000000.0,1.5831,0.180576,0.25282,0.289436,0,,
3328,34.3861847,-5.2741094,1,0.017384,16088300000.0,0.8194,0.311961,0.579375,0.959183,0,,
3329,34.2244835,-5.2709899,1,0.2366,211232000000.0,0.7991,7.73403,16.9613,39.8391,0,,
3331,34.3699608,-5.273416,1,0.003831,946104000.0,0.4715,0.415536,1.75439,4.88612,0,,
3332,34.2797127,-5.2741966,1,0.00162,794385000.0,0.6052,0.398554,0.792418,1.19156,0,,
3333,34.3590546,-5.2736945,1,0.03037,289673000000.0,2.2075,0.569996,2.44775,6.60537,0,,
